plt_sub_cen,Z1,Z2,Z3
BNorth_sp23_c2,0.6419275473232917,-0.14509446052578445,0.2995279304214558
BNorth_sp23_c3,0.4943820594705224,-0.15083533743465866,0.3483525998449682
BNorth_sp23_c4,0.4943820594705224,-0.15083533743465866,0.3483525998449682
BNorth_sp24_c1,0.429163735905164,-1.0095674389007376,0.7993756289903183
BNorth_sp24_c2,0.2086176225474815,-1.9793757960894618,0.9186666420996386
BNorth_sp24_c3,0.0027851324632783697,-1.7683398033640136,0.8225046992194286
BNorth_sp24_c4,0.0027851324632783697,-1.7683398033640136,0.8225046992194286
BNorth_sp25_c1,0.15633769200581968,-0.25172867299731927,-0.2355417069329324
BNorth_sp25_c2,0.05860009376297979,-0.4627336820388741,-0.18346855707112603
BNorth_sp25_c3,-0.6421451913503324,-0.5993753834623708,0.46428461220473644
BNorth_sp25_c4,-0.5699313834954467,-0.5006043879222981,0.48398409239474816
BSouth_sp01_c1,0.08277820300001126,0.14944042067468044,1.404460548518311
BSouth_sp01_c2,0.49876207114876986,0.19952036620735172,1.8036562843387498
BSouth_sp01_c3,0.36922977953296665,0.37097696973752303,1.3072337141983956
BSouth_sp01_c4,0.36922977953296665,0.37097696973752303,1.3072337141983956
BSouth_sp02_c1,0.12032956684898123,-0.2918328620240675,-0.05034432312748388
BSouth_sp02_c2,0.05462947527095608,-0.3319167430922908,0.0001624618398931854
BSouth_sp02_c3,0.4010981396233687,-0.2574320309258271,0.21093136032991602
BSouth_sp02_c4,0.4010981396233687,-0.2574320309258271,0.21093136032991602
BSouth_sp03_c1,0.11060891811859369,0.04955480011620703,0.17968305700741843
BSouth_sp03_c2,-0.11069019573983857,-0.38258695987431096,-0.2908928759752756
BSouth_sp03_c3,0.2842289067205767,-1.1827422405496488,-0.43845946103549494
BSouth_sp03_c4,0.2842289067205767,-1.1827422405496488,-0.43845946103549494
BSouth_sp04_c1,1.772832298132235,-0.4509239944290341,-3.7716789976416827
BSouth_sp04_c2,1.6944373582812866,-0.31924556478263494,-3.709699275152924
BSouth_sp04_c3,2.277734067292513,0.05832205564208786,-4.0251739508744615
BSouth_sp04_c4,2.2255573227112153,0.16598163153254808,-3.981538679343102
BSouth_sp05_c1,0.037010050895871754,-2.007062854781296,-1.097401341598457
BSouth_sp05_c2,0.0025498733878313584,-2.0343574649477243,-1.105068204880878
BSouth_sp05_c3,0.15005661770122775,-2.040034026184104,-1.052811121150145
BSouth_sp05_c4,0.09376202226244623,-1.9200771885203687,-1.0327970994049973
BSouth_sp06_c1,0.34105412288118214,-1.7760480055786099,-2.580619546335051
BSouth_sp06_c2,0.3928083748199325,-1.736704476855236,-2.6526194378939065
BSouth_sp06_c3,0.18409209377260516,-1.8356738414095353,-2.924371412893518
BSouth_sp06_c4,0.28422806197853817,-1.6816818382362109,-2.812203187187148
BSouth_sp07_c1,0.8375901803179467,-0.6346134053451893,-0.8932546514494175
BSouth_sp07_c2,0.9342747993121049,-0.950752835056534,-1.084029967024347
BSouth_sp07_c3,0.8214553697630469,-1.0103439046845424,-0.8744052515699016
BSouth_sp07_c4,0.4992367315553694,-0.8228465021593491,-0.6508351923779838
BSouth_sp08_c1,-0.008982623168082599,-0.2807319995431189,-0.019986581406671616
BSouth_sp08_c2,0.04042979173061489,-0.22161828135887898,-0.11103638950891222
BSouth_sp08_c3,0.16733709856326054,0.04841558895442715,-0.38661731134956057
BSouth_sp08_c4,0.25039979359730896,0.04576171425188433,-0.3809728667932805
BSouth_sp09_c1,1.1047659011042632,-0.9806279152747066,0.8114388571544489
BSouth_sp09_c2,1.1129724031298458,-1.0150692639607173,0.8674364404220956
BSouth_sp09_c3,1.0837588114926655,-1.531993307604141,1.042015042705558
BSouth_sp09_c4,1.0837588114926655,-1.531993307604141,1.042015042705558
BSouth_sp10_c1,0.7515703118455949,0.31271747065523725,0.3169390656028425
BSouth_sp10_c2,0.5813585256490317,0.32208651818145795,0.15303047685184856
BSouth_sp10_c3,0.5813585256490317,0.32208651818145795,0.15303047685184856
BSouth_sp10_c4,0.5813585256490317,0.32208651818145795,0.15303047685184856
BSouth_sp11_c1,0.4560677009887677,-0.10437606868971797,0.6630239829687513
BSouth_sp11_c2,0.5556298821115858,0.05812265593826843,0.7316854286185254
BSouth_sp11_c3,0.5502213269436287,-0.0036544739210840494,0.7734530437588322
BSouth_sp11_c4,0.38839308720472576,0.04892470858935678,0.5672378860441686
BSouth_sp12_c1,1.0575103011059905,0.18666626949799253,0.4141949965098331
BSouth_sp12_c2,0.8417389145755418,0.19613720312055044,0.18787531929394996
BSouth_sp12_c3,0.6206366421225158,-0.03564330291709973,0.17575416524173273
BSouth_sp12_c4,0.4075807609812296,-0.05997933237920822,0.12240575859765429
BSouth_sp13_c1,-0.20196880323051689,-0.24865715716594192,-0.16147808618721762
BSouth_sp13_c2,-0.20196880323051689,-0.24865715716594192,-0.16147808618721762
BSouth_sp13_c3,-0.1321926539898014,-0.24970368900930376,0.05559726784996538
BSouth_sp13_c4,-0.1321926539898014,-0.24970368900930376,0.05559726784996538
BSouth_sp14_c1,1.4917077191470336,-0.09365698759944241,-0.6899054483882534
BSouth_sp14_c2,1.4869783339576825,-0.04204695492236685,-0.6604223492219411
BSouth_sp14_c3,1.8794935843593528,0.15967615795476325,-0.9671157289436662
BSouth_sp14_c4,1.9732223482578588,0.10336049179272544,-0.7217104708698978
BSouth_sp15_c1,-0.4206495039958665,-1.6310110414089736,-1.203033744165554
BSouth_sp15_c2,-0.2730601711735501,-1.608622922109545,-1.3287044586702408
BSouth_sp15_c3,0.3318544703211513,-1.1456201195825608,-1.1916278189165643
BSouth_sp15_c4,0.24186625872975148,-1.0972009601750061,-1.144410392325437
BSouth_sp16_c1,1.1683677615785328,-0.5797775485145614,-1.6472622456394101
BSouth_sp16_c2,1.3696433826414853,-0.6176521164467373,-1.8351427794055615
BSouth_sp16_c3,1.8576207040205577,-0.7758527792404076,-1.9049397936130168
BSouth_sp16_c4,1.8576207040205577,-0.7758527792404076,-1.9049397936130168
BSouth_sp17_c1,0.1855631047021093,0.6962529409129761,-0.5096733243802991
BSouth_sp17_c2,0.7753304755010858,0.736373865965247,-0.7711300660457248
BSouth_sp17_c3,0.5132548804126689,0.6629222986283981,-0.6136755476827971
BSouth_sp17_c4,0.5132548804126689,0.6629222986283981,-0.6136755476827971
BSouth_sp18_c1,0.6740538697470537,0.013297773338994255,1.009790961805538
BSouth_sp18_c2,0.7378146352770195,0.07871623977743364,0.9145839940730706
BSouth_sp18_c3,0.6681546519869886,-0.09576150410276488,0.719588917263707
BSouth_sp18_c4,0.7954173225013659,0.03523387961515387,0.6927787367526334
BSouth_sp19_c1,1.0907495600806538,0.025080450467059354,0.1331275415230186
BSouth_sp19_c2,1.0596820145653718,0.09835171405330592,0.09996159485379273
BSouth_sp19_c3,1.437762602580876,0.10200448268956072,-0.40468566735002115
BSouth_sp19_c4,1.06964346646685,0.21304523323192426,-0.518606943319802
BSouth_sp20_c1,0.2579365224823541,-0.3670351251323163,-0.7450222967720127
BSouth_sp20_c2,-0.2986143465560628,-0.3374712406995441,-0.7577455350381598
BSouth_sp20_c3,-0.3590358601847748,-0.2905514748284268,-0.6152124127252354
BSouth_sp20_c4,-0.3590358601847748,-0.2905514748284268,-0.6152124127252354
BSouth_sp21_c1,0.46307195074237695,0.08014899877294188,0.5188798840540484
BSouth_sp21_c2,0.46307195074237695,0.08014899877294188,0.5188798840540484
BSouth_sp21_c3,0.36581519945412333,0.10152464612499182,0.4445424739681375
BSouth_sp21_c4,0.36581519945412333,0.10152464612499182,0.4445424739681375
BSouth_sp22_c1,-0.12788815507465265,-0.9994638766040274,0.23928019593125355
BSouth_sp22_c2,-0.1755759454880397,-1.0377840785675345,0.31580816683778157
BSouth_sp22_c3,-0.12591526956093269,-0.4128833750120377,0.20059702268843876
BSouth_sp22_c4,-0.12591526956093269,-0.4128833750120377,0.20059702268843876
BSouth_sp23_c1,0.4371512139698204,0.08394461233010049,0.5401559266018153
BSouth_sp23_c2,0.4389085855642238,0.08221092219983532,0.5384271943879705
BSouth_sp23_c3,0.5502890306617476,-0.36599080674916756,0.6158512474182027
BSouth_sp23_c4,0.5502890306617476,-0.36599080674916756,0.6158512474182027
BSouth_sp24_c1,-0.16320288234635227,-0.024927725419176414,0.3531283955033759
BSouth_sp24_c2,-0.064060914249648,-0.18932722643018385,0.6391045838885684
BSouth_sp24_c3,0.040199389069605795,-0.32717629640593116,0.5534133160192248
BSouth_sp24_c4,0.040199389069605795,-0.32717629640593116,0.5534133160192248
BSouth_sp25_c1,0.8103536744323155,0.14426524161119159,0.4982228329104864
BSouth_sp25_c2,0.7809585751670663,0.08423944809946203,0.5345998610114462
BSouth_sp25_c3,0.7809585751670663,0.08423944809946203,0.5345998610114462
BSouth_sp25_c4,0.5785101602692181,0.12666355962762135,0.7065582752938018
Belian_sp01_c1,-0.18957628841403318,-1.2378131047179766,-2.0722943891717613
Belian_sp01_c2,-0.21021649817892119,-1.2779368101289093,-2.150905129553436
Belian_sp01_c3,-0.21021649817892119,-1.2779368101289093,-2.150905129553436
Belian_sp02_c1,-0.2666648044138559,-0.3157659754343254,-2.583205600445274
Belian_sp02_c2,-0.2666648044138559,-0.3157659754343254,-2.583205600445274
Belian_sp02_c3,-0.18191185254299985,-0.24105765349673072,-2.5576981325314
Belian_sp03_c1,-0.21061332624164014,-0.47178855737573255,-1.208497986886169
Belian_sp03_c2,-0.21061332624164014,-0.47178855737573255,-1.208497986886169
Belian_sp03_c3,-0.11639090738168097,-0.5176720995488726,-1.1178512868897912
Belian_sp04_c1,-1.3504418687763562,0.4256654251375517,-0.7671479120313027
Belian_sp04_c2,-1.3504418687763562,0.4256654251375517,-0.7671479120313027
Belian_sp04_c3,-1.4741970304068452,0.383373497882037,-0.9792877514012936
Belian_sp05_c1,-0.4174068161545338,1.082661437137855,-1.1955107209524305
Belian_sp05_c2,-0.4712297059164363,1.0588892726483479,-1.31903517886794
Belian_sp05_c3,-0.43784105645939586,1.0619615562475406,-1.2629893274554929
Belian_sp06_c1,-0.6159151285131721,1.253378098856706,-0.0014686298688608157
Belian_sp06_c2,-0.5762108192237361,1.404105573065246,-0.2418812836788047
Belian_sp06_c3,-0.7265107290985386,1.491558529850983,-0.2940746690894277
Belian_sp07_c1,-1.5617494132520546,0.3750743342174855,1.1697043728461824
Belian_sp07_c2,-1.4180167960436134,0.49495907030610287,1.048737041853027
Belian_sp07_c3,-1.4180167960436134,0.49495907030610287,1.048737041853027
Belian_sp08_c1,-2.4976569479942725,-0.5114098005248295,-0.7684909750111811
Belian_sp08_c2,-2.7569933670958466,-0.6105750245270064,-0.7439753100171996
Belian_sp08_c3,-2.4976569479942725,-0.5114098005248295,-0.7684909750111811
Belian_sp09_c1,0.7725576800899893,-0.21744760022081566,-2.5172788791700555
Belian_sp09_c2,0.985458939611512,-0.3424389819914817,-2.633244182548305
Belian_sp09_c3,0.6256568984719545,-0.4044941546972115,-2.6464831739412507
Belian_sp10_c1,-0.5984399119785138,-1.627027446327574,-1.5658718849809654
Belian_sp10_c2,-0.3973738285083188,-1.7027893917384147,-1.6983079572505608
Belian_sp10_c3,-0.3492358236623931,-1.7250981793296247,-1.699696844379758
Belian_sp11_c1,0.3298217797163289,-0.6227857019519552,-1.5703730181672406
Belian_sp11_c2,0.3298217797163289,-0.6227857019519552,-1.5703730181672406
Belian_sp11_c3,0.19586177719799505,-0.5054529848430208,-1.4505331479832442
Belian_sp12_c1,-0.8558412721727541,-0.25318859991729514,-1.0473579201919916
Belian_sp12_c2,-0.5107529985407068,-0.4940377237949494,-1.2970267640815347
Belian_sp12_c3,-0.5107529985407068,-0.4940377237949494,-1.2970267640815347
Belian_sp13_c1,-1.560479317302371,-0.4134638028155494,-1.2352640103109376
Belian_sp13_c2,-1.7111662536093064,-0.42402646754552026,-1.3643285761194903
Belian_sp13_c3,-1.7111662536093064,-0.42402646754552026,-1.3643285761194903
Belian_sp14_c1,-1.0326146990737053,0.13153658824422465,-0.8854922403562734
Belian_sp14_c2,-1.014357016336862,-0.020419294366121624,-0.9133365642380746
Belian_sp14_c3,-0.9321590841821384,-0.05067722846808578,-0.588173187939967
Belian_sp15_c1,-0.5448926659968845,-0.18815122620306202,-0.06008322788862816
Belian_sp15_c2,-0.5448926659968845,-0.18815122620306202,-0.06008322788862816
Belian_sp15_c3,-0.5612181598118191,-0.03483663252805428,-0.4158073177073368
Belian_sp16_c1,-0.9729449447311348,0.9872644726353181,-0.5562100552159082
Belian_sp16_c2,-0.9729449447311348,0.9872644726353181,-0.5562100552159082
Belian_sp16_c3,-0.9729449447311348,0.9872644726353181,-0.5562100552159082
Belian_sp17_c1,-0.15112418159646368,0.16231290938232273,-1.2236164897586803
Belian_sp17_c2,-0.15112418159646368,0.16231290938232273,-1.2236164897586803
Belian_sp17_c3,-0.3377407268352139,0.188914389024258,-1.4809983076013276
Belian_sp18_c1,-2.9286806698274654,-0.7517565529455933,-1.0212032221262737
Belian_sp18_c2,-2.879823111123039,-0.6525320754235179,-1.1447640957194807
Belian_sp18_c3,-2.8886046927717794,-0.8400788221324709,-0.8756756965557697
Belian_sp19_c1,-0.31763497721385603,0.44598261029992436,-0.15867711681586066
Belian_sp19_c2,-0.31763497721385603,0.44598261029992436,-0.15867711681586066
Belian_sp19_c3,-0.4168598395981626,0.37837068513160343,-0.35981726961531457
Belian_sp20_c1,-2.0635184177121637,-0.5128146492111679,-0.6625245895844623
Belian_sp20_c2,-2.0635184177121637,-0.5128146492111679,-0.6625245895844623
Belian_sp20_c3,-2.0635184177121637,-0.5128146492111679,-0.6625245895844623
Belian_sp21_c1,-0.9331929599018247,-0.8862404294103622,-1.326553697485151
Belian_sp21_c2,-0.9331929599018247,-0.8862404294103622,-1.326553697485151
Belian_sp21_c3,-0.9331929599018247,-0.8862404294103622,-1.326553697485151
Belian_sp22_c1,-1.653411742743394,-0.7833442779034154,-0.5638081659978299
Belian_sp22_c2,-1.6526215287842216,-0.7889851657828033,-0.5673531329509448
Belian_sp22_c3,-1.6526215287842216,-0.7889851657828033,-0.5673531329509448
Belian_sp23_c1,0.6454713212230339,-0.9208817012798935,-1.4446572723841133
Belian_sp23_c2,0.6454713212230339,-0.9208817012798935,-1.4446572723841133
Belian_sp23_c3,0.6454713212230339,-0.9208817012798935,-1.4446572723841133
Belian_sp24_c1,-1.7402189984956327,-0.3006031031952862,-0.09912020094376761
Belian_sp24_c2,-1.7402189984956327,-0.3006031031952862,-0.09912020094376761
Belian_sp24_c3,-1.7402189984956327,-0.3006031031952862,-0.09912020094376761
Belian_sp25_c1,-1.3979557823319722,0.46180255263087794,-0.8057544777156707
Belian_sp25_c2,-1.3979557823319722,0.46180255263087794,-0.8057544777156707
Belian_sp25_c3,-1.239278577115511,0.185376382133346,-0.8012894425523639
DC1_sp01_c1,0.5077159644824984,0.5310875793397979,-3.2776459177462653
DC1_sp01_c2,0.5961260255302978,0.5950234084883064,-3.3302848718260973
DC1_sp02_c1,-0.40877204150934676,1.2066852817918579,-2.741994310271801
DC1_sp02_c2,-0.3233411874643609,1.263761070991459,-2.812127554209726
DC1_sp03_c1,-0.13818836610294005,1.497341816821662,-3.7568380171335862
DC1_sp03_c2,-0.6400640253198482,1.5469175124585097,-3.5091106793420126
DC1_sp04_c1,-0.9617707612340998,1.4211095557647595,-2.515792356527222
DC1_sp04_c2,-1.0394581630310675,1.5701481888913225,-2.3422711293324534
DC1_sp05_c1,0.39460821240378996,2.053822315964693,-1.4877789132879529
DC1_sp05_c2,0.2578628767904916,1.848653022100439,-1.484051602113311
DC1_sp06_c1,-1.5253910862797064,1.371670598273272,-0.7446938070879163
DC1_sp06_c2,-1.5253910862797064,1.371670598273272,-0.7446938070879163
DC1_sp07_c1,-1.1709579854918681,1.5345056420188652,-1.5145514319912254
DC1_sp07_c2,-1.1709579854918681,1.5345056420188652,-1.5145514319912254
DC1_sp08_c1,-0.9398242554824554,0.8162228276970412,-1.8525601309310031
DC1_sp08_c2,-0.9398242554824554,0.8162228276970412,-1.8525601309310031
DC1_sp09_c1,-1.6201891546839569,1.4467925471323082,-2.3422070279466833
DC1_sp09_c2,-1.9102480343764827,1.4213690596734612,-2.339328373810953
DC1_sp10_c1,-0.973134772243796,2.24725116784536,-2.0364802241464344
DC1_sp10_c2,-0.797747662473614,2.314125955376566,-2.0101212234098433
DC1_sp11_c1,-0.4379452497696472,0.8852646349442651,0.23877990030751464
DC1_sp11_c2,-0.38322604957619455,0.9488727522743317,0.14140370280833228
DC1_sp12_c1,0.8999579916585283,1.7233911974214677,-0.875375062809214
DC1_sp12_c2,0.8999579916585283,1.7233911974214677,-0.875375062809214
DC1_sp13_c1,-1.423777856477893,0.9708959604814151,-0.05334792854653661
DC1_sp13_c2,-1.423777856477893,0.9708959604814151,-0.05334792854653661
DC1_sp14_c1,-0.5431659853245747,1.20962725732191,0.04095134238498828
DC1_sp14_c2,-0.5431659853245747,1.20962725732191,0.04095134238498828
DC1_sp15_c1,-1.4370393679480702,2.1956063695097225,-0.28271096170712917
DC1_sp15_c2,-1.4370393679480702,2.1956063695097225,-0.28271096170712917
DC1_sp16_c1,-1.1471612071427804,1.6729334840152155,-0.27523886653351587
DC1_sp16_c2,-1.1471612071427804,1.6729334840152155,-0.27523886653351587
DC1_sp17_c1,-1.658330740869766,1.6041502893830386,-0.4704352083030352
DC1_sp17_c2,-1.7794769800961614,1.4358648542903076,-0.04547893920046428
DC1_sp18_c1,-0.9687670735500838,2.0533248482670974,-0.7576362791218907
DC1_sp18_c2,-0.9687670735500838,2.0533248482670974,-0.7576362791218907
DC1_sp19_c1,-0.639795270484552,1.3033612296828956,-0.33333942291234864
DC1_sp19_c2,-0.658924127228967,1.2880385327812969,-0.3050577468240263
DC1_sp20_c1,0.016331545833585943,1.4278169928654572,-1.284502252965419
DC1_sp20_c2,0.016331545833585943,1.4278169928654572,-1.284502252965419
DC1_sp21_c1,0.1681860005284585,1.7394809742658093,-0.28350015453601446
DC1_sp21_c2,0.1681860005284585,1.7394809742658093,-0.28350015453601446
DC1_sp22_c1,-0.21673195045787202,1.2220792653078143,-0.010155319459346265
DC1_sp22_c2,-0.21673195045787202,1.2220792653078143,-0.010155319459346265
DC1_sp23_c1,-1.1978301476747657,1.00489579186504,-0.3685725713980633
DC1_sp23_c2,-1.2960138869132471,0.9842628990144167,-0.3089810099622481
DC1_sp24_c1,-0.7758441409339001,2.310745534645494,-1.3280364152978272
DC1_sp24_c2,-0.7604730409808695,2.3441785382764255,-1.3053741227578464
DC1_sp25_c1,-0.41501769608803435,0.9010078233285865,0.7069421891637137
DC1_sp25_c2,-0.37210066379827955,1.2289432896873715,0.1501789325184556
DC2_sp01_c1,-1.5606172088376304,1.052115253091408,-0.5100550346999851
DC2_sp01_c2,-1.5551642545447693,1.147552722168829,-0.48785095350921215
DC2_sp02_c1,-0.7136366107337624,1.552612620346388,-0.5669332675234668
DC2_sp02_c2,-0.6519633081013028,1.5491794677407413,-0.6911073004610732
DC2_sp03_c1,-0.019913848002042767,1.5282649516805082,0.15271583843682304
DC2_sp03_c2,-0.05267870618612583,1.5600909945334733,0.12563153739733024
DC2_sp04_c1,0.7909156662950587,1.704792281367752,-0.2219734509756188
DC2_sp04_c2,0.7909156662950587,1.704792281367752,-0.2219734509756188
DC2_sp05_c1,-0.7688162722712829,1.2662791353139267,-0.5413944203236383
DC2_sp05_c2,-0.7688162722712829,1.2662791353139267,-0.5413944203236383
DC2_sp06_c1,-0.25665556576748927,0.8306264033128988,-2.418780368595267
DC2_sp06_c2,-0.25665556576748927,0.8306264033128988,-2.418780368595267
DC2_sp07_c1,-1.4775557351127793,1.4012350083796747,-0.5141536631808821
DC2_sp07_c2,-1.4775557351127793,1.4012350083796747,-0.5141536631808821
DC2_sp08_c1,-1.1777723814456784,0.9849899737676509,-0.6708700172742399
DC2_sp08_c2,-1.1777723814456784,0.9849899737676509,-0.6708700172742399
DC2_sp09_c1,-0.5633790313225817,0.720462708523422,0.19278660913588075
DC2_sp09_c2,-0.5633790313225817,0.720462708523422,0.19278660913588075
DC2_sp10_c1,-2.7908513674328423,0.7795723443417101,0.5269112640003217
DC2_sp10_c2,-2.7908513674328423,0.7795723443417101,0.5269112640003217
DC2_sp11_c1,-1.7260011054089082,2.940320055155402,-1.4576410854547737
DC2_sp11_c2,-1.7260011054089082,2.940320055155402,-1.4576410854547737
DC2_sp12_c1,-1.5232598829704789,0.9727140356801117,0.24532305040405308
DC2_sp12_c2,-1.5078063486213895,0.8551691015505378,0.0069612384623607
DC2_sp13_c1,-0.486423277398627,2.0112774054814255,-0.2744597814019808
DC2_sp13_c2,-0.6785281957044449,2.095654654832668,-0.4415521825607978
DC2_sp14_c1,-1.1573755718373853,1.9892761743476368,-0.2842671314730492
DC2_sp14_c2,-1.1573755718373853,1.9892761743476368,-0.2842671314730492
